datetime,user_t,system_t,elapsed_t,operation
2026-06-02T13:22:23Z,2.1209999999999996,0.676,28.564,bulk_upload_files_to_session
2026-06-02T13:22:53Z,2.0010000000000003,0.6579999999999999,29.839999999999996,bulk_upload_files_to_folder
